20	6.374861224e-106
17.5824882	1.391900447e-44
15.45719457	1.537461584e-42
13.58879706	1.024272221e-40
11.9462432	4.55419312e-39
10.50223401	1.476682789e-37
9.232770279	3.772753324e-36
8.116753726	8.124286287e-35
7.135636332	1.563246136e-33
6.273112082	2.82631527e-32
5.514845959	5.011394159e-31
4.848235701	9.03159421e-30
4.262202351	1.702726009e-28
3.747006128	3.431884338e-27
3.294084553	7.501474716e-26
2.895910139	1.789845082e-24
2.545865293	4.654092708e-23
2.238132324	1.305975891e-21
1.96759676	3.885299069e-20
1.729762341	1.195531275e-18
1.520676298	3.691123206e-17
1.336863653	1.105093736e-15
1.175269471	3.095817147e-14
1.03320808	7.835946251e-13
0.9083184442	1.735309562e-11
0.7985249166	3.270803768e-10
0.7020027463	5.134240183e-09
0.6171477503	6.610001052e-08
0.542549652	6.918767158e-07
0.4769686428	5.872533819e-06
0.4193147768	4.05345273e-05
0.3686298558	0.0002292199788
0.3240715046	0.001073822067
0.2848991703	0.004225754248
0.2504618151	0.01419208036
0.2201870955	0.04137053975
0.1935718504	0.1064690267
0.1701737389	0.245835629
0.1496038878	0.516581594
0.1315204296	0.9992500369
0.1156228201	1.793626216
0.1016468435	3.000883005
0.08936022138	4.68647871
0.07855875192	6.82888513
0.06906291645	9.278886495
0.06071489569	11.76514753
0.05337594686	13.95907817
0.0469240978	15.56652392
0.04125211981	16.39760408
0.03626574549	16.3945358
0.03188210212	15.62507463
0.02802833422	14.25238269
0.02464039279	12.48996736
0.02166197078	10.55416078
0.01904356729	8.627827265
0.01674166486	6.842425675
0.01471800624	5.276606234
0.01293895856	3.96455797
0.01137495431	2.907650854
0.01	2.085667601
