-6.99 1.142267074e-19 0.0004442456544
-6.97 1.16699605e-19 0.0004600235506
-6.95 1.193294204e-19 0.0004763141832
-6.93 1.221253752e-19 0.0004931323938
-6.91 1.250974218e-19 0.0005104933878
-6.89 1.282563051e-19 0.0005284127412
-6.87 1.316136313e-19 0.0005469064069
-6.85 1.351819421e-19 0.0005659907216
-6.83 1.389747973e-19 0.0005856824129
-6.81 1.430068646e-19 0.0006059986057
-6.79 1.472940193e-19 0.0006269568291
-6.77 1.518534536e-19 0.0006485750237
-6.75 1.567037967e-19 0.0006708715481
-6.73 1.618652474e-19 0.000693865186
-6.71 1.67359721e-19 0.0007175751531
-6.69 1.732110102e-19 0.0007420211043
-6.67 1.794449641e-19 0.0007672231403
-6.65 1.860896852e-19 0.0007932018153
-6.63 1.931757481e-19 0.0008199781431
-6.61 2.007364408e-19 0.0008475736051
-6.59 2.088080333e-19 0.0008760101566
-6.57 2.174300742e-19 0.0009053102342
-6.55 2.266457214e-19 0.0009354967627
-6.53 2.365021083e-19 0.0009665931621
-6.51 2.470507513e-19 0.0009986233546
-6.49 2.583480041e-19 0.001031611772
-6.47 2.704555628e-19 0.001065583361
-6.45 2.834410295e-19 0.001100563593
-6.43 2.973785408e-19 0.001136578469
-6.41 3.123494708e-19 0.001173654525
-6.39 3.284432151e-19 0.001211818842
-6.37 3.457580703e-19 0.001251099051
-6.35 3.644022167e-19 0.001291523341
-6.33 3.844948217e-19 0.001333120462
-6.31 4.061672767e-19 0.001375919736
-6.29 4.295645864e-19 0.00141995106
-6.27 4.54846931e-19 0.001465244915
-6.25 4.821914233e-19 0.001511832371
-6.23 5.117940881e-19 0.001559745093
-6.21 5.438720939e-19 0.001609015347
-6.19 5.786662707e-19 0.001659676006
-6.17 6.164439545e-19 0.001711760557
-6.15 6.575022041e-19 0.001765303104
-6.13 7.021714409e-19 0.001820338379
-6.11 7.508195743e-19 0.001876901739
-6.09 8.038566797e-19 0.001935029179
-6.07 8.617403095e-19 0.001994757335
-6.05 9.249815302e-19 0.002056123484
-6.03 9.9415179e-19 0.002119165557
-6.01 1.069890741e-18 0.002183922138
-5.99 1.152915156e-18 0.002250432469
-5.97 1.244029111e-18 0.002318736456
-5.95 1.344135609e-18 0.002388874671
-5.93 1.454249889e-18 0.002460888359
-5.91 1.575514656e-18 0.002534819436
-5.89 1.709217541e-18 0.002610710499
-5.87 1.856811145e-18 0.002688604824
-5.85 2.019936061e-18 0.00276854637
-5.83 2.200447356e-18 0.002850579783
-5.81 2.400445062e-18 0.002934750397
-5.79 2.622309338e-18 0.003021104238
-5.77 2.868741034e-18 0.00310968802
-5.75 3.142808582e-18 0.003200549156
-5.73 3.448002219e-18 0.003293735748
-5.71 3.788296809e-18 0.003389296596
-5.69 4.168224674e-18 0.003487281198
-5.67 4.592960144e-18 0.003587739743
-5.65 5.068417846e-18 0.003690723119
-5.63 5.601367064e-18 0.003796282909
-5.61 6.199564994e-18 0.003904471388
-5.59 6.871912185e-18 0.004015341526
-5.57 7.628634088e-18 0.004128946981
-5.55 8.481493356e-18 0.004245342103
-5.53 9.444038413e-18 0.004364581927
-5.51 1.053189484e-17 0.00448672217
-5.49 1.176310742e-17 0.004611819231
-5.47 1.315854203e-17 0.004739930183
-5.45 1.474235869e-17 0.004871112772
-5.43 1.654256875e-17 0.00500542541
-5.41 1.859169232e-17 0.005142927172
-5.39 2.092753472e-17 0.005283677789
-5.37 2.35941049e-17 0.00542773764
-5.35 2.664270295e-17 0.005575167748
-5.33 3.013320974e-17 0.005726029772
-5.31 3.413561806e-17 0.005880386001
-5.29 3.873185287e-17 0.006038299341
-5.27 4.401793829e-17 0.00619983331
-5.25 5.010658042e-17 0.006365052029
-5.23 5.713025012e-17 0.00653402021
-5.21 6.524486736e-17 0.006706803146
-5.19 7.463421012e-17 0.006883466702
-5.17 8.551519767e-17 0.007064077301
-5.15 9.814422988e-17 0.007248701912
-5.13 1.128248038e-16 0.007437408038
-5.11 1.299166771e-16 0.007630263704
-5.09 1.498469075e-16 0.00782733744
-5.07 1.731231699e-16 0.008028698268
-5.05 2.003498427e-16 0.008234415686
-5.03 2.322474656e-16 0.008444559655
-5.01 2.696763074e-16 0.008659200577
-4.99 3.136649496e-16 0.008878409283
-4.97 3.654450012e-16 0.009102257013
-4.95 4.264933163e-16 0.009330815397
-4.93 4.985834061e-16 0.009564156436
-4.91 5.838481312e-16 0.009802352483
-4.89 6.848562541e-16 0.01004547622
-4.87 8.047060416e-16 0.01029360065
-4.85 9.471398697e-16 0.01054679905
-4.83 1.116684732e-15 0.01080514496
-4.81 1.318824743e-15 0.01106871219
-4.79 1.560213196e-15 0.01133757472
-4.77 1.848933612e-15 0.01161180678
-4.75 2.194821516e-15 0.01189148272
-4.73 2.609861601e-15 0.01217667707
-4.71 3.108678605e-15 0.01246746444
-4.69 3.7091448e-15 0.01276391956
-4.67 4.433132822e-15 0.0130661172
-4.65 5.307449815e-15 0.01337413217
-4.63 6.364998111e-15 0.01368803928
-4.61 7.646219239e-15 0.01400791331
-4.59 9.200892806e-15 0.01433382898
-4.57 1.109038033e-14 0.01466586092
-4.55 1.339042768e-14 0.01500408363
-4.53 1.619466979e-14 0.01534857147
-4.51 1.961901895e-14 0.0156993986
-4.49 2.38071667e-14 0.01605663896
-4.47 2.893749025e-14 0.01642036621
-4.45 3.523173303e-14 0.01679065373
-4.43 4.296592827e-14 0.01716757459
-4.41 5.248416224e-14 0.01755120145
-4.39 6.421593603e-14 0.01794160659
-4.37 7.869809308e-14 0.01833886184
-4.35 9.660254581e-14 0.01874303855
-4.33 1.187713759e-13 0.01915420754
-4.31 1.462613205e-13 0.01957243906
-4.29 1.804002175e-13 0.01999780277
-4.27 2.228587069e-13 0.02043036769
-4.25 2.757414091e-13 0.02087020213
-4.23 3.417029994e-13 0.02131737368
-4.21 4.240961328e-13 0.02177194918
-4.19 5.271601553e-13 0.02223399461
-4.17 6.562620952e-13 0.02270357512
-4.15 8.182047275e-13 0.02318075494
-4.13 1.021620764e-12 0.02366559738
-4.11 1.277477732e-12 0.02415816471
-4.09 1.599725231e-12 0.02465851819
-4.07 2.006125463e-12 0.02516671797
-4.05 2.519319886e-12 0.02568282309
-4.03 3.168200292e-12 0.02620689139
-4.01 3.989672641e-12 0.02673897947
-3.99 5.030927995e-12 0.02727914269
-3.97 6.352368582e-12 0.02782743504
-3.95 8.031380773e-12 0.02838390917
-3.93 1.016720354e-11 0.02894861629
-3.91 1.28872147e-11 0.02952160612
-3.89 1.635505302e-11 0.0301029269
-3.87 2.078111866e-11 0.03069262526
-3.85 2.643615608e-11 0.03129074623
-3.83 3.366883363e-11 0.03189733316
-3.81 4.292850676e-11 0.03251242767
-3.79 5.479470684e-11 0.03313606964
-3.77 7.0015358e-11 0.03376829708
-3.75 8.955632341e-11 0.03440914617
-3.73 1.1466566e-10 0.03505865115
-3.71 1.469569707e-10 0.03571684428
-3.69 1.885175547e-10 0.03638375581
-3.67 2.42048758e-10 0.03705941391
-3.65 3.110481331e-10 0.03774384463
-3.63 4.000458818e-10 0.03843707183
-3.61 5.149117605e-10 0.03913911718
-3.59 6.63253433e-10 0.03985000004
-3.57 8.549334713e-10 0.04056973747
-3.55 1.102740237e-09 0.04129834416
-3.53 1.423258265e-09 0.04203583237
-3.51 1.837997149e-09 0.04278221189
-3.49 2.374855227e-09 0.04353749001
-3.47 3.070016558e-09 0.04430167143
-3.45 3.970408311e-09 0.04507475827
-3.43 5.136882356e-09 0.04585674996
-3.41 6.64833196e-09 0.04664764325
-3.39 8.60701469e-09 0.04744743213
-3.37 1.114542965e-08 0.04825610779
-3.35 1.443519538e-08 0.0490736586
-3.33 1.869849963e-08 0.04990007003
-3.31 2.422285117e-08 0.05073532463
-3.29 3.138006477e-08 0.05157940197
-3.27 4.065066488e-08 0.05243227864
-3.25 5.265521416e-08 0.05329392814
-3.23 6.819447629e-08 0.05416432093
-3.21 8.830082738e-08 0.05504342429
-3.19 1.143039625e-07 0.05593120236
-3.17 1.479147294e-07 0.05682761608
-3.15 1.913318977e-07 0.05773262314
-3.13 2.473778778e-07 0.05864617797
-3.11 3.196708877e-07 0.05956823166
-3.09 4.128428852e-07 0.060498732
-3.07 5.328148007e-07 0.06143762338
-3.05 6.871432976e-07 0.0623848468
-3.03 8.854565329e-07 0.06334033982
-3.01 1.140000287e-06 0.06430403655
-2.99 1.466320466e-06 0.06527586761
-2.97 1.884113481e-06 0.06625576011
-2.95 2.418282433e-06 0.06724363762
-2.93 3.100244544e-06 0.06823942017
-2.91 3.969543918e-06 0.06924302418
-2.89 5.075833555e-06 0.07025436252
-2.87 6.481301653e-06 0.0712733444
-2.85 8.263629549e-06 0.07229987543
-2.83 1.051958211e-05 0.07333385756
-2.81 1.33693458e-05 0.07437518908
-2.79 1.696174461e-05 0.07542376463
-2.77 2.148047942e-05 0.07647947515
-2.75 2.715155078e-05 0.0775422079
-2.73 3.425203861e-05 0.07861184644
-2.71 4.312042294e-05 0.07968827065
-2.69 5.416863643e-05 0.08077135668
-2.67 6.789604037e-05 0.08186097701
-2.65 8.49055086e-05 0.08295700041
-2.63 0.0001059217864 0.08405929193
-2.61 0.0001318122604 0.08516771296
-2.59 0.0001636102293 0.08628212119
-2.57 0.0002025406975 0.08740237063
-2.55 0.0002500486278 0.08852831162
-2.53 0.0003078294725 0.08965979086
-2.51 0.0003778616639 0.09079665141
-2.49 0.0004624405738 0.09193873269
-2.47 0.0005642132535 0.09308587053
-2.45 0.0006862130394 0.09423789718
-2.43 0.0008318928614 0.09539464132
-2.41 0.001005155822 0.09655592809
-2.39 0.001210381345 0.09772157915
-2.37 0.001452444913 0.09889141264
-2.35 0.001736729186 0.1000652433
-2.33 0.002069124055 0.1012428824
-2.31 0.002456013069 0.1024241379
-2.29 0.002904243605 0.1036088143
-2.27 0.003421078195 0.1047967129
-2.25 0.004014124631 0.1059876318
-2.23 0.004691242816 0.1071813657
-2.21 0.005460426856 0.1083777063
-2.19 0.006329661604 0.109576442
-2.17 0.007306753774 0.1107773583
-2.15 0.008399138828 0.1119802377
-2.13 0.009613666068 0.1131848594
-2.11 0.01095636572 0.1143910002
-2.09 0.01243220318 0.1155984336
-2.07 0.01404482706 0.1168069306
-2.05 0.01579631879 0.1180162594
-2.03 0.01768695293 0.1192261853
-2.01 0.01971497788 0.1204364715
-1.99 0.02187642729 0.1216468781
-1.97 0.02416497258 0.1228571632
-1.95 0.0265718263 0.1240670824
-1.93 0.02908570509 0.1252763887
-1.91 0.0316928595 0.1264848333
-1.89 0.03437717572 0.127692165
-1.87 0.03712035173 0.1288981305
-1.85 0.03990214743 0.1301024746
-1.83 0.04270070537 0.1313049402
-1.81 0.04549293516 0.1325052684
-1.79 0.04825495195 0.1337031984
-1.77 0.05096255655 0.1348984679
-1.75 0.05359174221 0.1360908131
-1.73 0.056119212 0.1372799685
-1.71 0.05852288931 0.1384656674
-1.69 0.06078240434 0.1396476419
-1.67 0.06287954017 0.1408256226
-1.65 0.06479862332 0.1419993395
-1.63 0.06652684652 0.1431685212
-1.61 0.06805451397 0.1443328955
-1.59 0.06937520283 0.1454921897
-1.57 0.07048583826 0.1466461301
-1.55 0.07138668302 0.1477944425
-1.53 0.07208124585 0.1489368523
-1.51 0.07257611623 0.1500730846
-1.49 0.0728807355 0.1512028641
-1.47 0.07300711647 0.1523259155
-1.45 0.07296952482 0.1534419633
-1.43 0.07278413647 0.1545507322
-1.41 0.07246868488 0.1556519471
-1.39 0.0720421119 0.1567453331
-1.37 0.07152423438 0.1578306158
-1.35 0.07093543765 0.1589075213
-1.33 0.07029640503 0.1599757764
-1.31 0.06962789086 0.1610351085
-1.29 0.06895054254 0.1620852459
-1.27 0.06828477571 0.1631259181
-1.25 0.06765070473 0.1641568554
-1.23 0.06706813003 0.1651777895
-1.21 0.06655658242 0.1661884534
-1.19 0.06613542455 0.1671885816
-1.17 0.06582400912 0.1681779098
-1.15 0.06564189412 0.1691561759
-1.13 0.06560911592 0.1701231193
-1.11 0.06574652185 0.1710784813
