HDF5 "solver.out.h5" {
DATASET "/gf/data" {
   DATATYPE  H5T_IEEE_F64LE
   DATASPACE  SIMPLE { ( 500, 4, 4, 2 ) / ( 500, 4, 4, 2 ) }
   DATA {
   (0,0,0,0): -0.00235899, -1.04159,
   (0,0,1,0): 0, 0,
   (0,0,2,0): 0, 0,
   (0,0,3,0): 0, 0,
   (0,1,0,0): 0, 0,
   (0,1,1,0): -0.00976187, -1.04027,
   (0,1,2,0): 0, 0,
   (0,1,3,0): 0, 0,
   (0,2,0,0): 0, 0,
   (0,2,1,0): 0, 0,
   (0,2,2,0): 0.00247797, -0.883642,
   (0,2,3,0): 0, 0,
   (0,3,0,0): 0, 0,
   (0,3,1,0): 0, 0,
   (0,3,2,0): 0, 0,
   (0,3,3,0): -0.00149065, -0.883623,
   (1,0,0,0): 0.00635821, -0.71142,
   (1,0,1,0): 0, 0,
   (1,0,2,0): 0, 0,
   (1,0,3,0): 0, 0,
   (1,1,0,0): 0, 0,
   (1,1,1,0): -0.00341911, -0.713521,
   (1,1,2,0): 0, 0,
   (1,1,3,0): 0, 0,
   (1,2,0,0): 0, 0,
   (1,2,1,0): 0, 0,
   (1,2,2,0): -0.000265781, -0.755281,
   (1,2,3,0): 0, 0,
   (1,3,0,0): 0, 0,
   (1,3,1,0): 0, 0,
   (1,3,2,0): 0, 0,
   (1,3,3,0): -0.00239292, -0.75625,
   (2,0,0,0): 0.00930174, -0.633397,
   (2,0,1,0): 0, 0,
   (2,0,2,0): 0, 0,
   (2,0,3,0): 0, 0,
   (2,1,0,0): 0, 0,
   (2,1,1,0): -0.00320226, -0.632428,
   (2,1,2,0): 0, 0,
   (2,1,3,0): 0, 0,
   (2,2,0,0): 0, 0,
   (2,2,1,0): 0, 0,
   (2,2,2,0): -0.000164135, -0.666631,
   (2,2,3,0): 0, 0,
   (2,3,0,0): 0, 0,
   (2,3,1,0): 0, 0,
   (2,3,2,0): 0, 0,
   (2,3,3,0): -0.000308915, -0.667764,
   (3,0,0,0): -0.00285584, -0.573714,
   (3,0,1,0): 0, 0,
   (3,0,2,0): 0, 0,
   (3,0,3,0): 0, 0,
   (3,1,0,0): 0, 0,
   (3,1,1,0): -0.0069598, -0.56932,
   (3,1,2,0): 0, 0,
   (3,1,3,0): 0, 0,
   (3,2,0,0): 0, 0,
   (3,2,1,0): 0, 0,
   (3,2,2,0): -0.000451515, -0.603423,
   (3,2,3,0): 0, 0,
   (3,3,0,0): 0, 0,
   (3,3,1,0): 0, 0,
   (3,3,2,0): 0, 0,
   (3,3,3,0): 0.00145882, -0.603779,
   (4,0,0,0): 0.00332833, -0.540269,
   (4,0,1,0): 0, 0,
   (4,0,2,0): 0, 0,
   (4,0,3,0): 0, 0,
   (4,1,0,0): 0, 0,
   (4,1,1,0): 0.00377103, -0.536714,
   (4,1,2,0): 0, 0,
   (4,1,3,0): 0, 0,
   (4,2,0,0): 0, 0,
   (4,2,1,0): 0, 0,
   (4,2,2,0): 0.000976673, -0.553558,
   (4,2,3,0): 0, 0,
   (4,3,0,0): 0, 0,
   (4,3,1,0): 0, 0,
   (4,3,2,0): 0, 0,
   (4,3,3,0): -0.00174655, -0.553013,
   (5,0,0,0): -0.00346277, -0.49871,
   (5,0,1,0): 0, 0,
   (5,0,2,0): 0, 0,
   (5,0,3,0): 0, 0,
   (5,1,0,0): 0, 0,
   (5,1,1,0): -0.00540797, -0.493036,
   (5,1,2,0): 0, 0,
   (5,1,3,0): 0, 0,
   (5,2,0,0): 0, 0,
   (5,2,1,0): 0, 0,
   (5,2,2,0): 0.00106336, -0.51027,
   (5,2,3,0): 0, 0,
   (5,3,0,0): 0, 0,
   (5,3,1,0): 0, 0,
   (5,3,2,0): 0, 0,
   (5,3,3,0): 0.000581757, -0.511964,
   (6,0,0,0): -0.00250581, -0.476584,
   (6,0,1,0): 0, 0,
   (6,0,2,0): 0, 0,
   (6,0,3,0): 0, 0,
   (6,1,0,0): 0, 0,
   (6,1,1,0): 0.00187653, -0.474041,
   (6,1,2,0): 0, 0,
   (6,1,3,0): 0, 0,
   (6,2,0,0): 0, 0,
   (6,2,1,0): 0, 0,
   (6,2,2,0): -0.000218617, -0.476514,
   (6,2,3,0): 0, 0,
   (6,3,0,0): 0, 0,
   (6,3,1,0): 0, 0,
   (6,3,2,0): 0, 0,
   (6,3,3,0): -0.00219636, -0.478756,
   (7,0,0,0): -0.000972402, -0.445559,
   (7,0,1,0): 0, 0,
   (7,0,2,0): 0, 0,
   (7,0,3,0): 0, 0,
   (7,1,0,0): 0, 0,
   (7,1,1,0): 0.00257344, -0.437912,
   (7,1,2,0): 0, 0,
   (7,1,3,0): 0, 0,
   (7,2,0,0): 0, 0,
   (7,2,1,0): 0, 0,
   (7,2,2,0): 0.0014681, -0.445933,
   (7,2,3,0): 0, 0,
   (7,3,0,0): 0, 0,
   (7,3,1,0): 0, 0,
   (7,3,2,0): 0, 0,
   (7,3,3,0): -0.00120238, -0.446497,
   (8,0,0,0): 0.012814, -0.425626,
   (8,0,1,0): 0, 0,
   (8,0,2,0): 0, 0,
   (8,0,3,0): 0, 0,
   (8,1,0,0): 0, 0,
   (8,1,1,0): 0.00199556, -0.413473,
   (8,1,2,0): 0, 0,
   (8,1,3,0): 0, 0,
   (8,2,0,0): 0, 0,
   (8,2,1,0): 0, 0,
   (8,2,2,0): -0.00119261, -0.415608,
   (8,2,3,0): 0, 0,
   (8,3,0,0): 0, 0,
   (8,3,1,0): 0, 0,
   (8,3,2,0): 0, 0,
   (8,3,3,0): -5.53934e-05, -0.418853,
   (9,0,0,0): -0.00211711, -0.405495,
   (9,0,1,0): 0, 0,
   (9,0,2,0): 0, 0,
   (9,0,3,0): 0, 0,
   (9,1,0,0): 0, 0,
   (9,1,1,0): 0.00408534, -0.397811,
   (9,1,2,0): 0, 0,
   (9,1,3,0): 0, 0,
   (9,2,0,0): 0, 0,
   (9,2,1,0): 0, 0,
   (9,2,2,0): -0.000449552, -0.396664,
   (9,2,3,0): 0, 0,
   (9,3,0,0): 0, 0,
   (9,3,1,0): 0, 0,
   (9,3,2,0): 0, 0,
   (9,3,3,0): -0.00179833, -0.398206,
   (10,0,0,0): 0.00574368, -0.379401,
   (10,0,1,0): 0, 0,
   (10,0,2,0): 0, 0,
   (10,0,3,0): 0, 0,
   (10,1,0,0): 0, 0,
