20	0
17.5824882	8.705692912e-25
15.45719457	1.920173037e-21
13.58879706	8.625769496e-19
11.9462432	1.095976985e-16
10.50223401	5.131194705e-15
9.232770279	1.095557734e-13
8.116753726	1.267075421e-12
7.135636332	9.125556567e-12
6.273112082	4.584206876e-11
5.514845959	1.762540091e-10
4.848235701	5.599080877e-10
4.262202351	1.565888176e-09
3.747006128	4.06452951e-09
3.294084553	1.023048739e-08
2.895910139	2.588025267e-08
2.545865293	6.768310744e-08
2.238132324	1.868072246e-07
1.96759676	5.51167789e-07
1.729762341	1.746784781e-06
1.520676298	5.927299672e-06
1.336863653	2.130152188e-05
1.175269471	7.966558272e-05
1.03320808	0.0003029650486
0.9083184442	0.001140992075
0.7985249166	0.004137592251
0.7020027463	0.01405492492
0.6171477503	0.04361701211
0.542549652	0.1211171672
0.4769686428	0.2964127073
0.4193147768	0.6338124907
0.3686298558	1.181694963
0.3240715046	1.928535525
0.2848991703	2.778501344
0.2504618151	3.573796721
0.2201870955	4.153972711
0.1935718504	4.414722042
0.1701737389	4.335744499
0.1496038878	3.972333675
0.1315204296	3.423924537
0.1156228201	2.798007508
0.1016468435	2.183301422
0.08936022138	1.637532082
0.07855875192	1.187768866
0.06906291645	0.837847809
0.06071489569	0.5776399524
0.05337594686	0.3909143153
0.0469240978	0.2606034246
0.04125211981	0.1716094112
0.03626574549	0.1118436756
0.03188210212	0.07223683005
0.02802833422	0.04627878804
0.02464039279	0.02943382181
0.02166197078	0.01860399201
0.01904356729	0.01170264151
0.01674166486	0.007340170205
0.01471800624	0.00460129731
0.01293895856	0.002890139125
0.01137495431	0.001823571668
0.01	0.001158390474
