0.0785398	0.00182754	0.0007	-1.81424	0.0007
0.235619	0.00112175	0.0007	-1.51112	0.0007
0.392699	0.00127401	0.0007	-1.27888	0.0007
0.549779	0.00228113	0.0007	-1.09614	0.0007
0.706858	0.00446822	0.0007	-0.954051	0.0007
0.863938	0.0048435	0.0007	-0.838922	0.0007
1.02102	0.00461516	0.0007	-0.748327	0.0007
1.1781	-0.00213073	0.0007	-0.676407	0.0007
1.33518	-0.00130345	0.0007	-0.616621	0.0007
1.49226	-0.000727501	0.0007	-0.564607	0.0007
1.64934	-0.00246053	0.0007	-0.519369	0.0007
1.80642	0.000762773	0.0007	-0.48458	0.0007
1.9635	0.000431004	0.0007	-0.450424	0.0007
2.12058	-0.000463525	0.0007	-0.424332	0.0007
2.27765	-0.00201343	0.0007	-0.397967	0.0007
2.43473	-0.00167845	0.0007	-0.373089	0.0007
2.59181	-0.000773169	0.0007	-0.351622	0.0007
2.74889	-0.000342244	0.0007	-0.333448	0.0007
2.90597	-0.000307539	0.0007	-0.317676	0.0007
3.06305	-0.000263979	0.0007	-0.303519	0.0007
3.22013	1.5687e-05	0.0007	-0.290505	0.0007
3.37721	0.000526051	0.0007	-0.278398	0.0007
3.53429	0.00114135	0.0007	-0.267096	0.0007
3.69137	0.00172089	0.0007	-0.256544	0.0007
3.84845	0.00216295	0.0007	-0.246705	0.0007
4.00553	0.00241739	0.0007	-0.237541	0.0007
4.16261	0.00247724	0.0007	-0.229005	0.0007
4.31969	0.00236383	0.0007	-0.221054	0.0007
4.47677	0.00211282	0.0007	-0.213639	0.0007
4.63385	0.0017641	0.0007	-0.206714	0.0007
4.79093	0.00135534	0.0007	-0.200234	0.0007
4.94801	0.000918738	0.0007	-0.19416	0.0007
5.10509	0.000479798	0.0007	-0.188455	0.0007
5.26217	5.74107e-05	0.0007	-0.183085	0.0007
5.41925	-0.000335421	0.0007	-0.178021	0.0007
5.57633	-0.000690565	0.0007	-0.173237	0.0007
5.73341	-0.00100373	0.0007	-0.168709	0.0007
5.89049	-0.0012735	0.0007	-0.164416	0.0007
6.04757	-0.0015005	0.0007	-0.160339	0.0007
6.20465	-0.0016868	0.0007	-0.156462	0.0007
6.36173	-0.00183529	0.0007	-0.15277	0.0007
6.5188	-0.00194941	0.0007	-0.149249	0.0007
6.67588	-0.00203277	0.0007	-0.145887	0.0007
6.83296	-0.00208903	0.0007	-0.142674	0.0007
6.99004	-0.00212168	0.0007	-0.1396	0.0007
7.14712	-0.00213404	0.0007	-0.136654	0.0007
7.3042	-0.00212916	0.0007	-0.133831	0.0007
7.46128	-0.00210979	0.0007	-0.13112	0.0007
7.61836	-0.00207841	0.0007	-0.128518	0.0007
7.77544	-0.00203723	0.0007	-0.126015	0.0007
7.93252	-0.00198815	0.0007	-0.123608	0.0007
8.0896	-0.00193285	0.0007	-0.12129	0.0007
8.24668	-0.00187278	0.0007	-0.119057	0.0007
8.40376	-0.00180919	0.0007	-0.116904	0.0007
8.56084	-0.00174313	0.0007	-0.114826	0.0007
8.71792	-0.00167551	0.0007	-0.112821	0.0007
8.875	-0.00160707	0.0007	-0.110883	0.0007
9.03208	-0.00153844	0.0007	-0.109012	0.0007
9.18916	-0.00147016	0.0007	-0.107201	0.0007
9.34624	-0.00140262	0.0007	-0.105448	0.0007
9.50332	-0.0013362	0.0007	-0.103752	0.0007
9.6604	-0.00127116	0.0007	-0.102109	0.0007
9.81748	-0.00120771	0.0007	-0.100516	0.0007
9.97456	-0.00114603	0.0007	-0.0989725	0.0007
10.1316	-0.00108623	0.0007	-0.0974747	0.0007
10.2887	-0.0010284	0.0007	-0.0960213	0.0007
10.4458	-0.000972607	0.0007	-0.0946102	0.0007
10.6029	-0.000918878	0.0007	-0.0932395	0.0007
10.76	-0.000867222	0.0007	-0.0919077	0.0007
10.917	-0.000817635	0.0007	-0.090613	0.0007
11.0741	-0.000770097	0.0007	-0.089354	0.0007
11.2312	-0.000724577	0.0007	-0.0881292	0.0007
11.3883	-0.000681034	0.0007	-0.0869373	0.0007
11.5454	-0.000639423	0.0007	-0.0857768	0.0007
11.7024	-0.000599691	0.0007	-0.0846467	0.0007
11.8595	-0.000561782	0.0007	-0.0835458	0.0007
12.0166	-0.000525636	0.0007	-0.082473	0.0007
12.1737	-0.000491192	0.0007	-0.081427	0.0007
12.3308	-0.000458387	0.0007	-0.0804072	0.0007
12.4878	-0.00042716	0.0007	-0.0794124	0.0007
12.6449	-0.000397448	0.0007	-0.0784416	0.0007
12.802	-0.000369189	0.0007	-0.0774942	0.0007
12.9591	-0.000342321	0.0007	-0.0765693	0.0007
13.1161	-0.000316785	0.0007	-0.0756659	0.0007
13.2732	-0.000292522	0.0007	-0.0747836	0.0007
13.4303	-0.000269475	0.0007	-0.0739214	0.0007
13.5874	-0.00024759	0.0007	-0.0730787	0.0007
13.7445	-0.000226812	0.0007	-0.072255	0.0007
13.9015	-0.000207091	0.0007	-0.0714494	0.0007
14.0586	-0.000188377	0.0007	-0.0706616	0.0007
14.2157	-0.000170621	0.0007	-0.0698907	0.0007
14.3728	-0.000153779	0.0007	-0.0691365	0.0007
14.5299	-0.000137805	0.0007	-0.0683982	0.0007
14.6869	-0.000122659	0.0007	-0.0676755	0.0007
14.844	-0.000108301	0.0007	-0.0669678	0.0007
15.0011	-9.46904e-05	0.0007	-0.0662747	0.0007
15.1582	-8.17919e-05	0.0007	-0.0655957	0.0007
15.3153	-6.95704e-05	0.0007	-0.0649303	0.0007
15.4723	-5.7993e-05	0.0007	-0.0642784	0.0007
15.6294	-4.70269e-05	0.0007	-0.0636392	0.0007
15.7865	-3.66423e-05	0.0007	-0.0630126	0.0007
15.9436	-2.68105e-05	0.0007	-0.0623982	0.0007
16.1007	-1.75032e-05	0.0007	-0.0617955	0.0007
16.2577	-8.69581e-06	0.0007	-0.0612043	0.0007
16.4148	-3.62238e-07	0.0007	-0.0606243	0.0007
16.5719	7.52036e-06	0.0007	-0.0600552	0.0007
16.729	1.49751e-05	0.0007	-0.0594965	0.0007
16.8861	2.20229e-05	0.0007	-0.0589481	0.0007
17.0431	2.86839e-05	0.0007	-0.0584097	0.0007
17.2002	3.49777e-05	0.0007	-0.057881	0.0007
17.3573	4.09224e-05	0.0007	-0.0573617	0.0007
17.5144	4.65357e-05	0.0007	-0.0568517	0.0007
17.6715	5.18339e-05	0.0007	-0.0563506	0.0007
17.8285	5.68324e-05	0.0007	-0.0558582	0.0007
17.9856	6.15464e-05	0.0007	-0.0553743	0.0007
18.1427	6.59896e-05	0.0007	-0.0548987	0.0007
18.2998	7.01767e-05	0.0007	-0.0544311	0.0007
18.4569	7.41194e-05	0.0007	-0.0539715	0.0007
18.6139	7.78295e-05	0.0007	-0.0535194	0.0007
18.771	8.13193e-05	0.0007	-0.0530749	0.0007
18.9281	8.45998e-05	0.0007	-0.0526377	0.0007
19.0852	8.76812e-05	0.0007	-0.0522076	0.0007
19.2423	9.0573e-05	0.0007	-0.0517845	0.0007
19.3993	9.32849e-05	0.0007	-0.051368	0.0007
19.5564	9.58258e-05	0.0007	-0.0509583	0.0007
19.7135	9.82046e-05	0.0007	-0.050555	0.0007
19.8706	0.000100428	0.0007	-0.050158	0.0007
20.0277	0.000102505	0.0007	-0.0497672	0.0007
20.1847	0.000104443	0.0007	-0.0493824	0.0007
20.3418	0.000106248	0.0007	-0.0490035	0.0007
20.4989	0.000107926	0.0007	-0.0486304	0.0007
20.656	0.000109486	0.0007	-0.0482628	0.0007
20.8131	0.000110931	0.0007	-0.0479008	0.0007
20.9701	0.000112267	0.0007	-0.0475442	0.0007
21.1272	0.000113501	0.0007	-0.0471928	0.0007
21.2843	0.000114637	0.0007	-0.0468465	0.0007
21.4414	0.00011568	0.0007	-0.0465052	0.0007
21.5984	0.000116635	0.0007	-0.0461689	0.0007
21.7555	0.000117506	0.0007	-0.0458374	0.0007
21.9126	0.000118297	0.0007	-0.0455106	0.0007
22.0697	0.000119012	0.0007	-0.0451884	0.0007
22.2268	0.000119655	0.0007	-0.0448709	0.0007
22.3838	0.00012023	0.0007	-0.0445576	0.0007
22.5409	0.000120741	0.0007	-0.0442487	0.0007
22.698	0.000121189	0.0007	-0.043944	0.0007
22.8551	0.000121578	0.0007	-0.0436435	0.0007
23.0122	0.000121913	0.0007	-0.0433471	0.0007
23.1692	0.000122194	0.0007	-0.0430547	0.0007
23.3263	0.000122425	0.0007	-0.0427662	0.0007
23.4834	0.000122609	0.0007	-0.0424815	0.0007
23.6405	0.000122747	0.0007	-0.0422005	0.0007
23.7976	0.000122843	0.0007	-0.0419232	0.0007
23.9546	0.000122898	0.0007	-0.0416496	0.0007
24.1117	0.000122914	0.0007	-0.0413796	0.0007
24.2688	0.000122894	0.0007	-0.0411129	0.0007
24.4259	0.00012284	0.0007	-0.0408497	0.0007
24.583	0.000122752	0.0007	-0.0405898	0.0007
24.74	0.000122633	0.0007	-0.0403332	0.0007
24.8971	0.000122486	0.0007	-0.0400798	0.0007
25.0542	0.00012231	0.0007	-0.0398296	0.0007
25.2113	0.000122108	0.0007	-0.0395824	0.0007
25.3684	0.000121881	0.0007	-0.0393383	0.0007
25.5254	0.00012163	0.0007	-0.0390972	0.0007
25.6825	0.000121357	0.0007	-0.0388591	0.0007
25.8396	0.000121063	0.0007	-0.0386238	0.0007
25.9967	0.000120749	0.0007	-0.0383913	0.0007
26.1538	0.000120417	0.0007	-0.0381617	0.0007
26.3108	0.000120067	0.0007	-0.0379347	0.0007
26.4679	0.0001197	0.0007	-0.0377105	0.0007
26.625	0.000119317	0.0007	-0.0374888	0.0007
26.7821	0.00011892	0.0007	-0.0372697	0.0007
26.9392	0.000118509	0.0007	-0.0370532	0.0007
27.0962	0.000118085	0.0007	-0.0368392	0.0007
27.2533	0.000117649	0.0007	-0.0366276	0.0007
27.4104	0.000117201	0.0007	-0.0364184	0.0007
27.5675	0.000116742	0.0007	-0.0362116	0.0007
27.7246	0.000116274	0.0007	-0.0360072	0.0007
27.8816	0.000115797	0.0007	-0.035805	0.0007
28.0387	0.00011531	0.0007	-0.0356051	0.0007
28.1958	0.000114815	0.0007	-0.0354074	0.0007
28.3529	0.000114313	0.0007	-0.0352119	0.0007
