-10	-0.0833909	0.00516766	-0.101739	0.0019657	-0.0833909	0.00516766	-0.101739	0.0019657	
-9.98	-0.0834716	0.0052632	-0.101946	0.00198169	-0.0834716	0.0052632	-0.101946	0.00198169	
-9.96	-0.0835525	0.00536001	-0.102155	0.00199784	-0.0835525	0.00536001	-0.102155	0.00199784	
-9.94	-0.0836336	0.0054581	-0.102364	0.00201415	-0.0836336	0.0054581	-0.102364	0.00201415	
-9.92	-0.083715	0.00555748	-0.102574	0.00203063	-0.083715	0.00555748	-0.102574	0.00203063	
-9.9	-0.0837966	0.00565816	-0.102784	0.00204727	-0.0837966	0.00565816	-0.102784	0.00204727	
-9.88	-0.0838785	0.00576014	-0.102996	0.00206408	-0.0838785	0.00576014	-0.102996	0.00206408	
-9.86	-0.0839606	0.00586344	-0.103208	0.00208106	-0.0839606	0.00586344	-0.103208	0.00208106	
-9.84	-0.0840429	0.00596806	-0.103422	0.00209821	-0.0840429	0.00596806	-0.103422	0.00209821	
-9.82	-0.0841256	0.00607401	-0.103636	0.00211553	-0.0841256	0.00607401	-0.103636	0.00211553	
-9.8	-0.0842085	0.0061813	-0.103851	0.00213303	-0.0842085	0.0061813	-0.103851	0.00213303	
-9.78	-0.0842916	0.00628994	-0.104067	0.00215071	-0.0842916	0.00628994	-0.104067	0.00215071	
-9.76	-0.0843751	0.00639993	-0.104283	0.00216857	-0.0843751	0.00639993	-0.104283	0.00216857	
-9.74	-0.0844588	0.00651128	-0.104501	0.00218661	-0.0844588	0.00651128	-0.104501	0.00218661	
-9.72	-0.0845429	0.006624	-0.10472	0.00220484	-0.0845429	0.006624	-0.10472	0.00220484	
-9.7	-0.0846272	0.00673809	-0.104939	0.00222325	-0.0846272	0.00673809	-0.104939	0.00222325	
-9.68	-0.0847119	0.00685357	-0.105159	0.00224185	-0.0847119	0.00685357	-0.105159	0.00224185	
-9.66	-0.0847968	0.00697044	-0.105381	0.00226064	-0.0847968	0.00697044	-0.105381	0.00226064	
-9.64	-0.0848821	0.0070887	-0.105603	0.00227963	-0.0848821	0.0070887	-0.105603	0.00227963	
-9.62	-0.0849677	0.00720837	-0.105826	0.00229881	-0.0849677	0.00720837	-0.105826	0.00229881	
-9.6	-0.0850537	0.00732945	-0.10605	0.00231819	-0.0850537	0.00732945	-0.10605	0.00231819	
-9.58	-0.08514	0.00745194	-0.106275	0.00233777	-0.08514	0.00745194	-0.106275	0.00233777	
-9.56	-0.0852266	0.00757586	-0.1065	0.00235755	-0.0852266	0.00757586	-0.1065	0.00235755	
-9.54	-0.0853136	0.0077012	-0.106727	0.00237754	-0.0853136	0.0077012	-0.106727	0.00237754	
-9.52	-0.085401	0.00782798	-0.106955	0.00239774	-0.085401	0.00782798	-0.106955	0.00239774	
-9.5	-0.0854887	0.0079562	-0.107184	0.00241815	-0.0854887	0.0079562	-0.107184	0.00241815	
-9.48	-0.0855768	0.00808587	-0.107413	0.00243877	-0.0855768	0.00808587	-0.107413	0.00243877	
-9.46	-0.0856653	0.00821699	-0.107644	0.0024596	-0.0856653	0.00821699	-0.107644	0.0024596	
-9.44	-0.0857542	0.00834956	-0.107875	0.00248066	-0.0857542	0.00834956	-0.107875	0.00248066	
-9.42	-0.0858434	0.0084836	-0.108108	0.00250193	-0.0858434	0.0084836	-0.108108	0.00250193	
-9.4	-0.085933	0.0086191	-0.108341	0.00252343	-0.085933	0.0086191	-0.108341	0.00252343	
-9.38	-0.0860231	0.00875608	-0.108576	0.00254516	-0.0860231	0.00875608	-0.108576	0.00254516	
-9.36	-0.0861135	0.00889453	-0.108811	0.00256711	-0.0861135	0.00889453	-0.108811	0.00256711	
-9.34	-0.0862044	0.00903447	-0.109048	0.0025893	-0.0862044	0.00903447	-0.109048	0.0025893	
-9.32	-0.0862956	0.00917588	-0.109285	0.00261172	-0.0862956	0.00917588	-0.109285	0.00261172	
-9.3	-0.0863873	0.00931879	-0.109524	0.00263438	-0.0863873	0.00931879	-0.109524	0.00263438	
-9.28	-0.0864794	0.0094632	-0.109763	0.00265728	-0.0864794	0.0094632	-0.109763	0.00265728	
-9.26	-0.0865719	0.0096091	-0.110003	0.00268043	-0.0865719	0.0096091	-0.110003	0.00268043	
-9.24	-0.0866648	0.00975651	-0.110245	0.00270382	-0.0866648	0.00975651	-0.110245	0.00270382	
-9.22	-0.0867582	0.00990542	-0.110487	0.00272746	-0.0867582	0.00990542	-0.110487	0.00272746	
-9.2	-0.086852	0.0100558	-0.110731	0.00275135	-0.086852	0.0100558	-0.110731	0.00275135	
-9.18	-0.0869462	0.0102078	-0.110976	0.0027755	-0.0869462	0.0102078	-0.110976	0.0027755	
-9.16	-0.0870409	0.0103612	-0.111221	0.00279991	-0.0870409	0.0103612	-0.111221	0.00279991	
-9.14	-0.087136	0.0105162	-0.111468	0.00282458	-0.087136	0.0105162	-0.111468	0.00282458	
-9.12	-0.0872315	0.0106727	-0.111716	0.00284952	-0.0872315	0.0106727	-0.111716	0.00284952	
-9.1	-0.0873275	0.0108307	-0.111964	0.00287473	-0.0873275	0.0108307	-0.111964	0.00287473	
-9.08	-0.0874239	0.0109902	-0.112214	0.00290021	-0.0874239	0.0109902	-0.112214	0.00290021	
-9.06	-0.0875208	0.0111513	-0.112465	0.00292596	-0.0875208	0.0111513	-0.112465	0.00292596	
-9.04	-0.0876181	0.0113139	-0.112717	0.002952	-0.0876181	0.0113139	-0.112717	0.002952	
-9.02	-0.0877159	0.0114781	-0.11297	0.00297831	-0.0877159	0.0114781	-0.11297	0.00297831	
-9	-0.0878141	0.0116438	-0.113225	0.00300492	-0.0878141	0.0116438	-0.113225	0.00300492	
-8.98	-0.0879128	0.011811	-0.11348	0.00303181	-0.0879128	0.011811	-0.11348	0.00303181	
-8.96	-0.0880119	0.0119798	-0.113736	0.003059	-0.0880119	0.0119798	-0.113736	0.003059	
-8.94	-0.0881114	0.0121501	-0.113994	0.00308649	-0.0881114	0.0121501	-0.113994	0.00308649	
-8.92	-0.0882114	0.0123219	-0.114252	0.00311427	-0.0882114	0.0123219	-0.114252	0.00311427	
-8.9	-0.0883118	0.0124953	-0.114512	0.00314237	-0.0883118	0.0124953	-0.114512	0.00314237	
-8.88	-0.0884127	0.0126703	-0.114773	0.00317077	-0.0884127	0.0126703	-0.114773	0.00317077	
-8.86	-0.088514	0.0128468	-0.115035	0.00319948	-0.088514	0.0128468	-0.115035	0.00319948	
-8.84	-0.0886157	0.0130249	-0.115298	0.00322851	-0.0886157	0.0130249	-0.115298	0.00322851	
-8.82	-0.0887179	0.0132045	-0.115563	0.00325786	-0.0887179	0.0132045	-0.115563	0.00325786	
-8.8	-0.0888205	0.0133857	-0.115828	0.00328754	-0.0888205	0.0133857	-0.115828	0.00328754	
-8.78	-0.0889235	0.0135684	-0.116095	0.00331754	-0.0889235	0.0135684	-0.116095	0.00331754	
-8.76	-0.0890269	0.0137527	-0.116363	0.00334788	-0.0890269	0.0137527	-0.116363	0.00334788	
-8.74	-0.0891307	0.0139386	-0.116632	0.00337856	-0.0891307	0.0139386	-0.116632	0.00337856	
-8.72	-0.089235	0.014126	-0.116902	0.00340958	-0.089235	0.014126	-0.116902	0.00340958	
-8.7	-0.0893396	0.0143149	-0.117173	0.00344094	-0.0893396	0.0143149	-0.117173	0.00344094	
-8.68	-0.0894446	0.0145055	-0.117446	0.00347266	-0.0894446	0.0145055	-0.117446	0.00347266	
-8.66	-0.08955	0.0146976	-0.11772	0.00350473	-0.08955	0.0146976	-0.11772	0.00350473	
-8.64	-0.0896558	0.0148913	-0.117995	0.00353716	-0.0896558	0.0148913	-0.117995	0.00353716	
-8.62	-0.089762	0.0150865	-0.118271	0.00356995	-0.089762	0.0150865	-0.118271	0.00356995	
-8.6	-0.0898685	0.0152833	-0.118549	0.00360312	-0.0898685	0.0152833	-0.118549	0.00360312	
-8.58	-0.0899753	0.0154817	-0.118827	0.00363666	-0.0899753	0.0154817	-0.118827	0.00363666	
