40	40
0.0	0.0	-4.0	0.0	0.0	0.0	0.0	0.0	-3.5	0.0	-4.0	0.0	0.0	0.0	0.0	0.0	-3.5	0.0	
0.0	0.157079632679	-3.97537668119	0.0	0.0	0.0	0.0	0.0	-3.47537668119	0.0	-3.97537668119	0.0	0.0	0.0	0.0	0.0	-3.47537668119	0.0	
0.0	0.314159265359	-3.90211303259	0.0	0.0	0.0	0.0	0.0	-3.40211303259	0.0	-3.90211303259	0.0	0.0	0.0	0.0	0.0	-3.40211303259	0.0	
0.0	0.471238898038	-3.78201304838	0.0	0.0	0.0	0.0	0.0	-3.28201304838	0.0	-3.78201304838	0.0	0.0	0.0	0.0	0.0	-3.28201304838	0.0	
0.0	0.628318530718	-3.61803398875	0.0	0.0	0.0	0.0	0.0	-3.11803398875	0.0	-3.61803398875	0.0	0.0	0.0	0.0	0.0	-3.11803398875	0.0	
0.0	0.785398163397	-3.41421356237	0.0	0.0	0.0	0.0	0.0	-2.91421356237	0.0	-3.41421356237	0.0	0.0	0.0	0.0	0.0	-2.91421356237	0.0	
0.0	0.942477796077	-3.17557050458	0.0	0.0	0.0	0.0	0.0	-2.67557050458	0.0	-3.17557050458	0.0	0.0	0.0	0.0	0.0	-2.67557050458	0.0	
0.0	1.09955742876	-2.90798099948	0.0	0.0	0.0	0.0	0.0	-2.40798099948	0.0	-2.90798099948	0.0	0.0	0.0	0.0	0.0	-2.40798099948	0.0	
0.0	1.25663706144	-2.61803398875	0.0	0.0	0.0	0.0	0.0	-2.11803398875	0.0	-2.61803398875	0.0	0.0	0.0	0.0	0.0	-2.11803398875	0.0	
0.0	1.41371669412	-2.31286893008	0.0	0.0	0.0	0.0	0.0	-1.81286893008	0.0	-2.31286893008	0.0	0.0	0.0	0.0	0.0	-1.81286893008	0.0	
0.0	1.57079632679	-2.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	
0.0	1.72787595947	-1.68713106992	0.0	0.0	0.0	0.0	0.0	-1.18713106992	0.0	-1.68713106992	0.0	0.0	0.0	0.0	0.0	-1.18713106992	0.0	
0.0	1.88495559215	-1.38196601125	0.0	0.0	0.0	0.0	0.0	-0.88196601125	0.0	-1.38196601125	0.0	0.0	0.0	0.0	0.0	-0.88196601125	0.0	
0.0	2.04203522483	-1.09201900052	0.0	0.0	0.0	0.0	0.0	-0.592019000521	0.0	-1.09201900052	0.0	0.0	0.0	0.0	0.0	-0.592019000521	0.0	
0.0	2.19911485751	-0.824429495415	0.0	0.0	0.0	0.0	0.0	-0.324429495415	0.0	-0.824429495415	0.0	0.0	0.0	0.0	0.0	-0.324429495415	0.0	
0.0	2.35619449019	-0.585786437627	0.0	0.0	0.0	0.0	0.0	-0.0857864376269	0.0	-0.585786437627	0.0	0.0	0.0	0.0	0.0	-0.0857864376269	0.0	
0.0	2.51327412287	-0.38196601125	0.0	0.0	0.0	0.0	0.0	0.11803398875	0.0	-0.38196601125	0.0	0.0	0.0	0.0	0.0	0.11803398875	0.0	
0.0	2.67035375555	-0.217986951623	0.0	0.0	0.0	0.0	0.0	0.282013048377	0.0	-0.217986951623	0.0	0.0	0.0	0.0	0.0	0.282013048377	0.0	
0.0	2.82743338823	-0.0978869674097	0.0	0.0	0.0	0.0	0.0	0.40211303259	0.0	-0.0978869674097	0.0	0.0	0.0	0.0	0.0	0.40211303259	0.0	
0.0	2.98451302091	-0.0246233188097	0.0	0.0	0.0	0.0	0.0	0.47537668119	0.0	-0.0246233188097	0.0	0.0	0.0	0.0	0.0	0.47537668119	0.0	
0.0	3.14159265359	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	
0.0	3.29867228627	-0.0246233188097	0.0	0.0	0.0	0.0	0.0	0.47537668119	0.0	-0.0246233188097	0.0	0.0	0.0	0.0	0.0	0.47537668119	0.0	
0.0	3.45575191895	-0.0978869674097	0.0	0.0	0.0	0.0	0.0	0.40211303259	0.0	-0.0978869674097	0.0	0.0	0.0	0.0	0.0	0.40211303259	0.0	
0.0	3.61283155163	-0.217986951623	0.0	0.0	0.0	0.0	0.0	0.282013048377	0.0	-0.217986951623	0.0	0.0	0.0	0.0	0.0	0.282013048377	0.0	
0.0	3.76991118431	-0.38196601125	0.0	0.0	0.0	0.0	0.0	0.11803398875	0.0	-0.38196601125	0.0	0.0	0.0	0.0	0.0	0.11803398875	0.0	
0.0	3.92699081699	-0.585786437627	0.0	0.0	0.0	0.0	0.0	-0.0857864376269	0.0	-0.585786437627	0.0	0.0	0.0	0.0	0.0	-0.0857864376269	0.0	
0.0	4.08407044967	-0.824429495415	0.0	0.0	0.0	0.0	0.0	-0.324429495415	0.0	-0.824429495415	0.0	0.0	0.0	0.0	0.0	-0.324429495415	0.0	
0.0	4.24115008235	-1.09201900052	0.0	0.0	0.0	0.0	0.0	-0.592019000521	0.0	-1.09201900052	0.0	0.0	0.0	0.0	0.0	-0.592019000521	0.0	
0.0	4.39822971503	-1.38196601125	0.0	0.0	0.0	0.0	0.0	-0.88196601125	0.0	-1.38196601125	0.0	0.0	0.0	0.0	0.0	-0.88196601125	0.0	
0.0	4.55530934771	-1.68713106992	0.0	0.0	0.0	0.0	0.0	-1.18713106992	0.0	-1.68713106992	0.0	0.0	0.0	0.0	0.0	-1.18713106992	0.0	
0.0	4.71238898038	-2.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	-1.5	0.0	
0.0	4.86946861306	-2.31286893008	0.0	0.0	0.0	0.0	0.0	-1.81286893008	0.0	-2.31286893008	0.0	0.0	0.0	0.0	0.0	-1.81286893008	0.0	
0.0	5.02654824574	-2.61803398875	0.0	0.0	0.0	0.0	0.0	-2.11803398875	0.0	-2.61803398875	0.0	0.0	0.0	0.0	0.0	-2.11803398875	0.0	
0.0	5.18362787842	-2.90798099948	0.0	0.0	0.0	0.0	0.0	-2.40798099948	0.0	-2.90798099948	0.0	0.0	0.0	0.0	0.0	-2.40798099948	0.0	
0.0	5.3407075111	-3.17557050458	0.0	0.0	0.0	0.0	0.0	-2.67557050458	0.0	-3.17557050458	0.0	0.0	0.0	0.0	0.0	-2.67557050458	0.0	
0.0	5.49778714378	-3.41421356237	0.0	0.0	0.0	0.0	0.0	-2.91421356237	0.0	-3.41421356237	0.0	0.0	0.0	0.0	0.0	-2.91421356237	0.0	
0.0	5.65486677646	-3.61803398875	0.0	0.0	0.0	0.0	0.0	-3.11803398875	0.0	-3.61803398875	0.0	0.0	0.0	0.0	0.0	-3.11803398875	0.0	
0.0	5.81194640914	-3.78201304838	0.0	0.0	0.0	0.0	0.0	-3.28201304838	0.0	-3.78201304838	0.0	0.0	0.0	0.0	0.0	-3.28201304838	0.0	
0.0	5.96902604182	-3.90211303259	0.0	0.0	0.0	0.0	0.0	-3.40211303259	0.0	-3.90211303259	0.0	0.0	0.0	0.0	0.0	-3.40211303259	0.0	
0.0	6.1261056745	-3.97537668119	0.0	0.0	0.0	0.0	0.0	-3.47537668119	0.0	-3.97537668119	0.0	0.0	0.0	0.0	0.0	-3.47537668119	0.0	
0.157079632679	0.0	-3.97537668119	0.0	0.0	0.0	0.0	0.0	-3.47537668119	0.0	-3.97537668119	0.0	0.0	0.0	0.0	0.0	-3.47537668119	0.0	
0.157079632679	0.157079632679	-3.95075336238	0.0	0.0	0.0	0.0	0.0	-3.45075336238	0.0	-3.95075336238	0.0	0.0	0.0	0.0	0.0	-3.45075336238	0.0	
0.157079632679	0.314159265359	-3.87748971378	0.0	0.0	0.0	0.0	0.0	-3.37748971378	0.0	-3.87748971378	0.0	0.0	0.0	0.0	0.0	-3.37748971378	0.0	
0.157079632679	0.471238898038	-3.75738972957	0.0	0.0	0.0	0.0	0.0	-3.25738972957	0.0	-3.75738972957	0.0	0.0	0.0	0.0	0.0	-3.25738972957	0.0	
0.157079632679	0.628318530718	-3.59341066994	0.0	0.0	0.0	0.0	0.0	-3.09341066994	0.0	-3.59341066994	0.0	0.0	0.0	0.0	0.0	-3.09341066994	0.0	
0.157079632679	0.785398163397	-3.38959024356	0.0	0.0	0.0	0.0	0.0	-2.88959024356	0.0	-3.38959024356	0.0	0.0	0.0	0.0	0.0	-2.88959024356	0.0	
0.157079632679	0.942477796077	-3.15094718578	0.0	0.0	0.0	0.0	0.0	-2.65094718578	0.0	-3.15094718578	0.0	0.0	0.0	0.0	0.0	-2.65094718578	0.0	
0.157079632679	1.09955742876	-2.88335768067	0.0	0.0	0.0	0.0	0.0	-2.38335768067	0.0	-2.88335768067	0.0	0.0	0.0	0.0	0.0	-2.38335768067	0.0	
0.157079632679	1.25663706144	-2.59341066994	0.0	0.0	0.0	0.0	0.0	-2.09341066994	0.0	-2.59341066994	0.0	0.0	0.0	0.0	0.0	-2.09341066994	0.0	
0.157079632679	1.41371669412	-2.28824561127	0.0	0.0	0.0	0.0	0.0	-1.78824561127	0.0	-2.28824561127	0.0	0.0	0.0	0.0	0.0	-1.78824561127	0.0	
0.157079632679	1.57079632679	-1.97537668119	0.0	0.0	0.0	0.0	0.0	-1.47537668119	0.0	-1.97537668119	0.0	0.0	0.0	0.0	0.0	-1.47537668119	0.0	
0.157079632679	1.72787595947	-1.66250775111	0.0	0.0	0.0	0.0	0.0	-1.16250775111	0.0	-1.66250775111	0.0	0.0	0.0	0.0	0.0	-1.16250775111	0.0	
0.157079632679	1.88495559215	-1.35734269244	0.0	0.0	0.0	0.0	0.0	-0.85734269244	0.0	-1.35734269244	0.0	0.0	0.0	0.0	0.0	-0.85734269244	0.0	
0.157079632679	2.04203522483	-1.06739568171	0.0	0.0	0.0	0.0	0.0	-0.567395681711	0.0	-1.06739568171	0.0	0.0	0.0	0.0	0.0	-0.567395681711	0.0	
0.157079632679	2.19911485751	-0.799806176605	0.0	0.0	0.0	0.0	0.0	-0.299806176605	0.0	-0.799806176605	0.0	0.0	0.0	0.0	0.0	-0.299806176605	0.0	
0.157079632679	2.35619449019	-0.561163118817	0.0	0.0	0.0	0.0	0.0	-0.0611631188172	0.0	-0.561163118817	0.0	0.0	0.0	0.0	0.0	-0.0611631188172	0.0	
0.157079632679	2.51327412287	-0.35734269244	0.0	0.0	0.0	0.0	0.0	0.14265730756	0.0	-0.35734269244	0.0	0.0	0.0	0.0	0.0	0.14265730756	0.0	
0.157079632679	2.67035375555	-0.193363632814	0.0	0.0	0.0	0.0	0.0	0.306636367186	0.0	-0.193363632814	0.0	0.0	0.0	0.0	0.0	0.306636367186	0.0	
0.157079632679	2.82743338823	-0.0732636486	0.0	0.0	0.0	0.0	0.0	0.4267363514	0.0	-0.0732636486	0.0	0.0	0.0	0.0	0.0	0.4267363514	0.0	
0.157079632679	2.98451302091	-2.22044604925e-16	0.0	0.0	0.0	0.0	0.0	0.5	0.0	-2.22044604925e-16	0.0	0.0	0.0	0.0	0.0	0.5	0.0	
0.157079632679	3.14159265359	0.0246233188097	0.0	0.0	0.0	0.0	0.0	0.52462331881	0.0	0.0246233188097	0.0	0.0	0.0	0.0	0.0	0.52462331881	0.0	
