20	0
17.5824882	1.236403031e-76
15.45719457	1.40916834e-62
13.58879706	4.253985708e-54
11.9462432	5.654521352e-47
10.50223401	5.498730544e-41
9.232770279	5.980315061e-36
8.116753726	1.044139208e-31
7.135636332	3.988745387e-28
6.273112082	4.353743725e-25
5.514845959	1.711541155e-22
4.848235701	2.9657729e-20
4.262202351	2.702513818e-18
3.747006128	1.508452156e-16
3.294084553	5.856079839e-15
2.895910139	1.742743476e-13
2.545865293	4.23407903e-12
2.238132324	8.648576704e-11
1.96759676	1.482188642e-09
1.729762341	2.102772746e-08
1.520676298	2.430738908e-07
1.336863653	2.271392583e-06
1.175269471	1.719875208e-05
1.03320808	0.0001066096927
0.9083184442	0.000548542306
0.7985249166	0.002376155944
0.7020027463	0.008776861208
0.6171477503	0.02795267671
0.542549652	0.07750466907
0.4769686428	0.188701526
0.4193147768	0.4065562414
0.3686298558	0.7805997682
0.3240715046	1.344419453
0.2848991703	2.089764231
0.2504618151	2.94874392
0.2201870955	3.798156641
0.1935718504	4.490010664
0.1701737389	4.897181537
0.1496038878	4.953481433
0.1315204296	4.6702953
0.1156228201	4.124938266
0.1016468435	3.429775218
0.08936022138	2.697669989
0.07855875192	2.016732811
0.06906291645	1.439676094
0.06071489569	0.9858617614
0.05337594686	0.6504844778
0.0469240978	0.4153563849
0.04125211981	0.2577641037
0.03626574549	0.1561211038
0.03188210212	0.09266783322
0.02802833422	0.05412404208
0.02464039279	0.03123124119
0.02166197078	0.01787507142
0.01904356729	0.0101873106
0.01674166486	0.005803299251
0.01471800624	0.003316453578
0.01293895856	0.001907747879
0.01137495431	0.001107903904
0.01	0.0006510923948
