20 6212.365879
17.5824882 1729.569893
15.45719457 1666.368642
13.58879706 1628.396503
11.9462432 1596.386096
10.50223401 1569.350551
9.232770279 1546.46569
8.116753726 1527.029674
7.135636332 1510.441102
6.273112082 1496.181496
5.514845959 1483.801442
4.848235701 1472.910122
4.262202351 1463.168649
3.747006128 1454.288206
3.294084553 1446.033856
2.895910139 1438.232768
2.545865293 1430.781513
2.238132324 1423.64224
1.96759676 1416.834083
1.729762341 1410.393049
1.520676298 1404.352818
1.336863653 1398.726571
1.175269471 1393.505316
1.03320808 1388.66563
0.9083184442 1384.179051
0.7985249166 1380.018199
0.7020027463 1376.159011
0.6171477503 1372.580743
0.542549652 1369.265293
0.4769686428 1366.196594
0.4193147768 1363.36017
0.3686298558 1360.742801
0.3240715046 1358.332246
0.2848991703 1356.117004
0.2504618151 1354.086113
0.2201870955 1352.22899
0.1935718504 1350.535314
0.1701737389 1348.994935
0.1496038878 1347.597832
0.1315204296 1346.334087
0.1156228201 1345.19389
0.1016468435 1344.16756
0.08936022138 1343.245576
0.07855875192 1342.418623
0.06906291645 1341.67764
0.06071489569 1341.013869
0.05337594686 1340.41891
0.0469240978 1339.884771
0.04125211981 1339.403914
0.03626574549 1338.969311
0.03188210212 1338.574482
0.02802833422 1338.213546
0.02464039279 1337.881264
0.02166197078 1337.573077
0.01904356729 1337.285147
0.01674166486 1337.014386
0.01471800624 1336.758471
0.01293895856 1336.515839
0.01137495431 1336.285641
0.01 1336.067649
