0	0 0  -0.123482	0
0	0 1  0	0
0	0 2  0	0
0	0 3  0	0
0	1 0  0	0
0	1 1  -0.123482	0
0	1 2  0	0
0	1 3  0	0
0	2 0  0	0
0	2 1  0	0
0	2 2  -0.504411	0
0	2 3  0	0
0	3 0  0	0
0	3 1  0	0
0	3 2  0	0
0	3 3  -0.504411	0
1	0 0  -0.120834	0
1	0 1  0	0
1	0 2  0	0
1	0 3  0	0
1	1 0  0	0
1	1 1  -0.120834	0
1	1 2  0	0
1	1 3  0	0
1	2 0  0	0
1	2 1  0	0
1	2 2  -0.487135	0
1	2 3  0	0
1	3 0  0	0
1	3 1  0	0
1	3 2  0	0
1	3 3  -0.487135	0
2	0 0  -0.118236	0
2	0 1  0	0
2	0 2  0	0
2	0 3  0	0
2	1 0  0	0
2	1 1  -0.118236	0
2	1 2  0	0
2	1 3  0	0
2	2 0  0	0
2	2 1  0	0
2	2 2  -0.47122	0
2	2 3  0	0
2	3 0  0	0
2	3 1  0	0
2	3 2  0	0
2	3 3  -0.47122	0
3	0 0  -0.115694	0
3	0 1  0	0
3	0 2  0	0
3	0 3  0	0
3	1 0  0	0
3	1 1  -0.115694	0
3	1 2  0	0
3	1 3  0	0
3	2 0  0	0
3	2 1  0	0
3	2 2  -0.456563	0
3	2 3  0	0
3	3 0  0	0
3	3 1  0	0
3	3 2  0	0
3	3 3  -0.456563	0
4	0 0  -0.113213	0
4	0 1  0	0
4	0 2  0	0
4	0 3  0	0
4	1 0  0	0
4	1 1  -0.113213	0
4	1 2  0	0
4	1 3  0	0
4	2 0  0	0
4	2 1  0	0
4	2 2  -0.443033	0
4	2 3  0	0
4	3 0  0	0
4	3 1  0	0
4	3 2  0	0
4	3 3  -0.443033	0
5	0 0  -0.110795	0
5	0 1  0	0
5	0 2  0	0
5	0 3  0	0
5	1 0  0	0
5	1 1  -0.110795	0
5	1 2  0	0
5	1 3  0	0
5	2 0  0	0
5	2 1  0	0
5	2 2  -0.43049	0
5	2 3  0	0
5	3 0  0	0
5	3 1  0	0
5	3 2  0	0
5	3 3  -0.43049	0
6	0 0  -0.108443	0
6	0 1  0	0
6	0 2  0	0
6	0 3  0	0
6	1 0  0	0
6	1 1  -0.108443	0
6	1 2  0	0
6	1 3  0	0
6	2 0  0	0
6	2 1  0	0
6	2 2  -0.418813	0
6	2 3  0	0
6	3 0  0	0
6	3 1  0	0
6	3 2  0	0
6	3 3  -0.418813	0
7	0 0  -0.106158	0
7	0 1  0	0
7	0 2  0	0
7	0 3  0	0
7	1 0  0	0
7	1 1  -0.106158	0
7	1 2  0	0
7	1 3  0	0
7	2 0  0	0
7	2 1  0	0
7	2 2  -0.407898	0
7	2 3  0	0
7	3 0  0	0
7	3 1  0	0
7	3 2  0	0
7	3 3  -0.407898	0
8	0 0  -0.103942	0
8	0 1  0	0
8	0 2  0	0
8	0 3  0	0
8	1 0  0	0
8	1 1  -0.103942	0
8	1 2  0	0
8	1 3  0	0
8	2 0  0	0
8	2 1  0	0
8	2 2  -0.397657	0
8	2 3  0	0
8	3 0  0	0
8	3 1  0	0
8	3 2  0	0
8	3 3  -0.397657	0
9	0 0  -0.101797	0
9	0 1  0	0
9	0 2  0	0
9	0 3  0	0
9	1 0  0	0
