20	4.586551337e-09
17.5824882	4.595745748e-08
15.45719457	7.224199492e-08
13.58879706	9.761618971e-08
11.9462432	1.171504947e-07
10.50223401	1.286133392e-07
9.232770279	1.326517437e-07
8.116753726	1.316518608e-07
7.135636332	1.28459428e-07
6.273112082	1.256307852e-07
5.514845959	1.252828148e-07
4.848235701	1.293587696e-07
4.262202351	1.401716528e-07
3.747006128	1.612701953e-07
3.294084553	1.989522791e-07
2.895910139	2.652608982e-07
2.545865293	3.844550635e-07
2.238132324	6.078433538e-07
1.96759676	1.049441349e-06
1.729762341	1.975324126e-06
1.520676298	4.035779035e-06
1.336863653	8.886377949e-06
1.175269471	2.088331395e-05
1.03320808	5.175160286e-05
0.9083184442	0.0001333773622
0.7985249166	0.0003521500256
0.7020027463	0.0009377439634
0.6171477503	0.002480002535
0.542549652	0.006419417437
0.4769686428	0.01605041634
0.4193147768	0.03832521992
0.3686298558	0.08658681524
0.3240715046	0.1837767783
0.2848991703	0.3646061183
0.2504618151	0.6740942193
0.2201870955	1.159809259
0.1935718504	1.857106695
0.1701737389	2.7705362
0.1496038878	3.858468716
0.1315204296	5.029087196
0.1156228201	6.152574817
0.1016468435	7.087725262
0.08936022138	7.714679266
0.07855875192	7.962581227
0.06906291645	7.823113408
0.06071489569	7.346723206
0.05337594686	6.624788997
0.0469240978	5.765091759
0.04125211981	4.868551267
0.03626574549	4.012978168
0.03188210212	3.246136977
0.02802833422	2.587264758
0.02464039279	2.034454981
0.02166197078	1.575031141
0.01904356729	1.195618511
0.01674166486	0.887354161
0.01471800624	0.644105389
0.01293895856	0.4584609548
0.01137495431	0.3208645161
0.01	0.2212669279
