HDF5 "solver.out.h5" {
DATASET "/G1_LEGENDRE" {
   DATATYPE  H5T_IEEE_F64LE
   DATASPACE  SIMPLE { ( 4, 4, 40, 2 ) / ( 4, 4, 40, 2 ) }
   DATA {
   (0,0,0,0): -4.38242, 0,
   (0,0,1,0): -0.0682488, 0,
   (0,0,2,0): -3.23323, 0,
   (0,0,3,0): -0.0620966, 0,
   (0,0,4,0): -1.52255, 0,
   (0,0,5,0): -0.0402353, 0,
   (0,0,6,0): -0.598517, 0,
   (0,0,7,0): -0.0224338, 0,
   (0,0,8,0): -0.226017, 0,
   (0,0,9,0): -0.0090073, 0,
   (0,0,10,0): -0.0817798, 0,
   (0,0,11,0): -0.0168196, 0,
   (0,0,12,0): -0.0328682, 0,
   (0,0,13,0): 0.00424383, 0,
   (0,0,14,0): -0.00189684, 0,
   (0,0,15,0): 0.00853125, 0,
   (0,0,16,0): 0.00558005, 0,
   (0,0,17,0): -0.00218845, 0,
   (0,0,18,0): 0.0037804, 0,
   (0,0,19,0): -0.0122055, 0,
   (0,0,20,0): -0.0114767, 0,
   (0,0,21,0): -0.0215887, 0,
   (0,0,22,0): -0.00733138, 0,
   (0,0,23,0): 0.00138422, 0,
   (0,0,24,0): 0.00204241, 0,
   (0,0,25,0): 0.00174648, 0,
   (0,0,26,0): 0.00480269, 0,
   (0,0,27,0): 0.00271408, 0,
   (0,0,28,0): -0.000931914, 0,
   (0,0,29,0): 0.00503927, 0,
   (0,0,30,0): -0.00316022, 0,
   (0,0,31,0): 2.10022e-05, 0,
   (0,0,32,0): 0.00488464, 0,
   (0,0,33,0): -0.00170577, 0,
   (0,0,34,0): -0.00677453, 0,
   (0,0,35,0): -0.00778751, 0,
   (0,0,36,0): -0.00200943, 0,
   (0,0,37,0): -0.0124413, 0,
   (0,0,38,0): -0.011039, 0,
   (0,0,39,0): -0.0174281, 0,
   (0,1,0,0): 0, 0,
   (0,1,1,0): 0, 0,
   (0,1,2,0): 0, 0,
   (0,1,3,0): 0, 0,
   (0,1,4,0): 0, 0,
   (0,1,5,0): 0, 0,
