0	0 0  -0.126633	0
0	0 1  0	0
0	0 2  0	0
0	0 3  0	0
0	1 0  0	0
0	1 1  -0.126633	0
0	1 2  0	0
0	1 3  0	0
0	2 0  0	0
0	2 1  0	0
0	2 2  -0.492158	0
0	2 3  0	0
0	3 0  0	0
0	3 1  0	0
0	3 2  0	0
0	3 3  -0.492158	0
1	0 0  -0.124221	0
1	0 1  0	0
1	0 2  0	0
1	0 3  0	0
1	1 0  0	0
1	1 1  -0.124221	0
1	1 2  0	0
1	1 3  0	0
1	2 0  0	0
1	2 1  0	0
1	2 2  -0.48439	0
1	2 3  0	0
1	3 0  0	0
1	3 1  0	0
1	3 2  0	0
1	3 3  -0.48439	0
2	0 0  -0.122094	0
2	0 1  0	0
2	0 2  0	0
2	0 3  0	0
2	1 0  0	0
2	1 1  -0.122094	0
2	1 2  0	0
2	1 3  0	0
2	2 0  0	0
2	2 1  0	0
2	2 2  -0.476515	0
2	2 3  0	0
2	3 0  0	0
2	3 1  0	0
2	3 2  0	0
2	3 3  -0.476515	0
3	0 0  -0.12022	0
3	0 1  0	0
3	0 2  0	0
3	0 3  0	0
3	1 0  0	0
3	1 1  -0.12022	0
3	1 2  0	0
3	1 3  0	0
3	2 0  0	0
3	2 1  0	0
3	2 2  -0.468587	0
3	2 3  0	0
3	3 0  0	0
3	3 1  0	0
3	3 2  0	0
3	3 3  -0.468587	0
4	0 0  -0.118562	0
4	0 1  0	0
4	0 2  0	0
4	0 3  0	0
4	1 0  0	0
4	1 1  -0.118562	0
4	1 2  0	0
4	1 3  0	0
4	2 0  0	0
4	2 1  0	0
4	2 2  -0.460672	0
4	2 3  0	0
4	3 0  0	0
4	3 1  0	0
4	3 2  0	0
4	3 3  -0.460672	0
5	0 0  -0.117085	0
5	0 1  0	0
5	0 2  0	0
5	0 3  0	0
5	1 0  0	0
5	1 1  -0.117085	0
5	1 2  0	0
5	1 3  0	0
5	2 0  0	0
5	2 1  0	0
5	2 2  -0.452831	0
5	2 3  0	0
5	3 0  0	0
5	3 1  0	0
5	3 2  0	0
5	3 3  -0.452831	0
6	0 0  -0.115757	0
6	0 1  0	0
6	0 2  0	0
6	0 3  0	0
6	1 0  0	0
6	1 1  -0.115757	0
6	1 2  0	0
6	1 3  0	0
6	2 0  0	0
6	2 1  0	0
6	2 2  -0.445115	0
6	2 3  0	0
6	3 0  0	0
6	3 1  0	0
6	3 2  0	0
6	3 3  -0.445115	0
7	0 0  -0.114552	0
7	0 1  0	0
7	0 2  0	0
7	0 3  0	0
7	1 0  0	0
7	1 1  -0.114552	0
7	1 2  0	0
7	1 3  0	0
7	2 0  0	0
7	2 1  0	0
7	2 2  -0.437558	0
7	2 3  0	0
7	3 0  0	0
7	3 1  0	0
7	3 2  0	0
7	3 3  -0.437558	0
8	0 0  -0.113446	0
8	0 1  0	0
8	0 2  0	0
8	0 3  0	0
8	1 0  0	0
8	1 1  -0.113446	0
8	1 2  0	0
8	1 3  0	0
8	2 0  0	0
8	2 1  0	0
8	2 2  -0.430185	0
8	2 3  0	0
8	3 0  0	0
8	3 1  0	0
8	3 2  0	0
8	3 3  -0.430185	0
9	0 0  -0.11242	0
9	0 1  0	0
9	0 2  0	0
9	0 3  0	0
9	1 0  0	0
9	1 1  -0.11242	0
9	1 2  0	0
9	1 3  0	0
9	2 0  0	0
9	2 1  0	0
9	2 2  -0.423013	0
9	2 3  0	0
9	3 0  0	0
9	3 1  0	0
9	3 2  0	0
9	3 3  -0.423013	0
10	0 0  -0.111458	0
10	0 1  0	0
10	0 2  0	0
10	0 3  0	0
10	1 0  0	0
10	1 1  -0.111458	0
10	1 2  0	0
10	1 3  0	0
10	2 0  0	0
10	2 1  0	0
10	2 2  -0.416051	0
10	2 3  0	0
10	3 0  0	0
10	3 1  0	0
10	3 2  0	0
10	3 3  -0.416051	0
11	0 0  -0.110547	0
11	0 1  0	0
11	0 2  0	0
11	0 3  0	0
11	1 0  0	0
11	1 1  -0.110547	0
11	1 2  0	0
11	1 3  0	0
11	2 0  0	0
11	2 1  0	0
11	2 2  -0.409303	0
11	2 3  0	0
11	3 0  0	0
11	3 1  0	0
11	3 2  0	0
11	3 3  -0.409303	0
12	0 0  -0.109675	0
12	0 1  0	0
12	0 2  0	0
12	0 3  0	0
12	1 0  0	0
12	1 1  -0.109675	0
12	1 2  0	0
12	1 3  0	0
12	2 0  0	0
12	2 1  0	0
12	2 2  -0.402769	0
12	2 3  0	0
12	3 0  0	0
12	3 1  0	0
12	3 2  0	0
12	3 3  -0.402769	0
13	0 0  -0.108832	0
13	0 1  0	0
13	0 2  0	0
13	0 3  0	0
13	1 0  0	0
13	1 1  -0.108832	0
13	1 2  0	0
13	1 3  0	0
13	2 0  0	0
13	2 1  0	0
13	2 2  -0.396446	0
13	2 3  0	0
13	3 0  0	0
13	3 1  0	0
13	3 2  0	0
13	3 3  -0.396446	0
14	0 0  -0.108012	0
14	0 1  0	0
14	0 2  0	0
14	0 3  0	0
14	1 0  0	0
14	1 1  -0.108012	0
14	1 2  0	0
14	1 3  0	0
14	2 0  0	0
14	2 1  0	0
14	2 2  -0.390326	0
14	2 3  0	0
14	3 0  0	0
14	3 1  0	0
14	3 2  0	0
14	3 3  -0.390326	0
15	0 0  -0.107207	0
15	0 1  0	0
15	0 2  0	0
15	0 3  0	0
15	1 0  0	0
15	1 1  -0.107207	0
15	1 2  0	0
15	1 3  0	0
15	2 0  0	0
15	2 1  0	0
