0	0 0  -0.123147	0
0	0 1  0	0
0	0 2  0	0
0	0 3  0	0
0	1 0  0	0
0	1 1  -0.123147	0
0	1 2  0	0
0	1 3  0	0
0	2 0  0	0
0	2 1  0	0
0	2 2  -0.506002	0
0	2 3  0	0
0	3 0  0	0
0	3 1  0	0
0	3 2  0	0
0	3 3  -0.506002	0
1	0 0  -0.118262	0
1	0 1  0	0
1	0 2  0	0
1	0 3  0	0
1	1 0  0	0
1	1 1  -0.118262	0
1	1 2  0	0
1	1 3  0	0
1	2 0  0	0
1	2 1  0	0
1	2 2  -0.479711	0
1	2 3  0	0
1	3 0  0	0
1	3 1  0	0
1	3 2  0	0
1	3 3  -0.479711	0
2	0 0  -0.113647	0
2	0 1  0	0
2	0 2  0	0
2	0 3  0	0
2	1 0  0	0
2	1 1  -0.113647	0
2	1 2  0	0
2	1 3  0	0
2	2 0  0	0
2	2 1  0	0
2	2 2  -0.455916	0
2	2 3  0	0
2	3 0  0	0
2	3 1  0	0
2	3 2  0	0
2	3 3  -0.455916	0
3	0 0  -0.109287	0
3	0 1  0	0
3	0 2  0	0
3	0 3  0	0
3	1 0  0	0
3	1 1  -0.109287	0
3	1 2  0	0
3	1 3  0	0
3	2 0  0	0
3	2 1  0	0
3	2 2  -0.434393	0
3	2 3  0	0
3	3 0  0	0
3	3 1  0	0
3	3 2  0	0
3	3 3  -0.434393	0
4	0 0  -0.105166	0
4	0 1  0	0
4	0 2  0	0
4	0 3  0	0
4	1 0  0	0
4	1 1  -0.105166	0
4	1 2  0	0
4	1 3  0	0
4	2 0  0	0
4	2 1  0	0
4	2 2  -0.414877	0
4	2 3  0	0
4	3 0  0	0
4	3 1  0	0
4	3 2  0	0
4	3 3  -0.414877	0
5	0 0  -0.101267	0
5	0 1  0	0
5	0 2  0	0
5	0 3  0	0
5	1 0  0	0
5	1 1  -0.101267	0
5	1 2  0	0
5	1 3  0	0
5	2 0  0	0
5	2 1  0	0
5	2 2  -0.397107	0
5	2 3  0	0
5	3 0  0	0
5	3 1  0	0
5	3 2  0	0
5	3 3  -0.397107	0
6	0 0  -0.097576	0
6	0 1  0	0
6	0 2  0	0
6	0 3  0	0
6	1 0  0	0
6	1 1  -0.097576	0
6	1 2  0	0
6	1 3  0	0
6	2 0  0	0
6	2 1  0	0
6	2 2  -0.380854	0
6	2 3  0	0
6	3 0  0	0
6	3 1  0	0
6	3 2  0	0
6	3 3  -0.380854	0
7	0 0  -0.0940795	0
7	0 1  0	0
7	0 2  0	0
7	0 3  0	0
7	1 0  0	0
7	1 1  -0.0940795	0
7	1 2  0	0
7	1 3  0	0
7	2 0  0	0
7	2 1  0	0
7	2 2  -0.365923	0
7	2 3  0	0
7	3 0  0	0
7	3 1  0	0
7	3 2  0	0
7	3 3  -0.365923	0
8	0 0  -0.0907664	0
8	0 1  0	0
8	0 2  0	0
8	0 3  0	0
8	1 0  0	0
8	1 1  -0.0907664	0
8	1 2  0	0
8	1 3  0	0
8	2 0  0	0
8	2 1  0	0
8	2 2  -0.352149	0
8	2 3  0	0
8	3 0  0	0
8	3 1  0	0
8	3 2  0	0
8	3 3  -0.352149	0
9	0 0  -0.0876267	0
9	0 1  0	0
9	0 2  0	0
9	0 3  0	0
9	1 0  0	0
9	1 1  -0.0876267	0
9	1 2  0	0
9	1 3  0	0
9	2 0  0	0
9	2 1  0	0
9	2 2  -0.339389	0
9	2 3  0	0
9	3 0  0	0
9	3 1  0	0
9	3 2  0	0
9	3 3  -0.339389	0
10	0 0  -0.0846511	0
10	0 1  0	0
10	0 2  0	0
10	0 3  0	0
10	1 0  0	0
10	1 1  -0.0846511	0
10	1 2  0	0
10	1 3  0	0
10	2 0  0	0
10	2 1  0	0
10	2 2  -0.327522	0
10	2 3  0	0
10	3 0  0	0
10	3 1  0	0
10	3 2  0	0
10	3 3  -0.327522	0
